,DateKey,event_Incident_Prediction_Rolling,MaxDate,DateDiff
929,2018-05-30,6.05,6/9/2018,10
933,2018-05-31,6.4,6/9/2018,9
937,2018-06-01,5.9,6/9/2018,8
941,2018-06-02,5.725,6/9/2018,7
945,2018-06-03,5.3,6/9/2018,6
948,2018-06-04,5.675,6/9/2018,5
338,2018-01-01,0.775,6/10/2018,160
342,2018-01-02,0.175,6/10/2018,159
346,2018-01-03,0.4,6/10/2018,158
350,2018-01-04,0.275,6/10/2018,157
354,2018-01-05,0,6/10/2018,156
358,2018-01-06,0,6/10/2018,155
361,2018-01-07,0.05,6/10/2018,154
364,2018-01-08,0.375,6/10/2018,153
368,2018-01-09,1,6/10/2018,152
372,2018-01-10,1.4,6/10/2018,151
376,2018-01-11,1.8,6/10/2018,150
380,2018-01-12,3.5,6/10/2018,149
384,2018-01-13,3.675,6/10/2018,148
387,2018-01-14,4.375,6/10/2018,147
391,2018-01-15,4.6,6/10/2018,146
395,2018-01-16,5.125,6/10/2018,145
399,2018-01-17,5.95,6/10/2018,144
403,2018-01-18,5.975,6/10/2018,143
407,2018-01-19,5.95,6/10/2018,142
411,2018-01-20,6,6/10/2018,141
415,2018-01-21,5.925,6/10/2018,140
419,2018-01-22,5.75,6/10/2018,139
423,2018-01-23,5.2,6/10/2018,138
427,2018-01-24,4.35,6/10/2018,137
431,2018-01-25,3.9,6/10/2018,136
435,2018-01-26,3.925,6/10/2018,135
439,2018-01-27,1.025,6/10/2018,134
443,2018-01-28,1.35,6/10/2018,133
447,2018-01-29,2.8,6/10/2018,132
451,2018-01-30,2.8,6/10/2018,131
455,2018-01-31,2.5,6/10/2018,130
459,2018-02-01,2.475,6/10/2018,129
463,2018-02-02,3.025,6/10/2018,128
467,2018-02-03,3.125,6/10/2018,127
471,2018-02-04,3.85,6/10/2018,126
475,2018-02-05,4.125,6/10/2018,125
479,2018-02-06,3.325,6/10/2018,124
483,2018-02-07,4.025,6/10/2018,123
487,2018-02-08,4.775,6/10/2018,122
491,2018-02-09,4.825,6/10/2018,121
495,2018-02-10,4.825,6/10/2018,120
499,2018-02-11,4.825,6/10/2018,119
503,2018-02-12,4.725,6/10/2018,118
507,2018-02-13,5.45,6/10/2018,117
511,2018-02-14,2.5,6/10/2018,116
515,2018-02-15,2.5,6/10/2018,115
519,2018-02-16,2.1,6/10/2018,114
523,2018-02-17,1.975,6/10/2018,113
527,2018-02-18,1.75,6/10/2018,112
531,2018-02-19,1.35,6/10/2018,111
535,2018-02-20,1.625,6/10/2018,110
539,2018-02-21,2.35,6/10/2018,109
543,2018-02-22,1.375,6/10/2018,108
547,2018-02-23,2,6/10/2018,107
551,2018-02-24,0.5,6/10/2018,106
554,2018-02-25,1.4,6/10/2018,105
558,2018-02-26,1.1,6/10/2018,104
562,2018-02-27,1.025,6/10/2018,103
566,2018-02-28,1.475,6/10/2018,102
570,2018-03-01,1.9,6/10/2018,101
574,2018-03-02,3.225,6/10/2018,100
578,2018-03-03,3.15,6/10/2018,99
582,2018-03-04,3.375,6/10/2018,98
586,2018-03-05,3.5,6/10/2018,97
590,2018-03-06,3.8,6/10/2018,96
594,2018-03-07,5.75,6/10/2018,95
598,2018-03-08,6.825,6/10/2018,94
602,2018-03-09,6.575,6/10/2018,93
606,2018-03-10,6.35,6/10/2018,92
610,2018-03-11,6,6/10/2018,91
614,2018-03-12,6.275,6/10/2018,90
618,2018-03-13,6.65,6/10/2018,89
622,2018-03-14,6.175,6/10/2018,88
626,2018-03-15,6.875,6/10/2018,87
630,2018-03-16,7.7,6/10/2018,86
634,2018-03-17,7.65,6/10/2018,85
638,2018-03-18,6.6,6/10/2018,84
642,2018-03-19,7.575,6/10/2018,83
646,2018-03-20,6.775,6/10/2018,82
650,2018-03-21,7.575,6/10/2018,81
654,2018-03-22,9.45,6/10/2018,80
658,2018-03-23,9.05,6/10/2018,79
662,2018-03-24,10.125,6/10/2018,78
666,2018-03-25,10.625,6/10/2018,77
670,2018-03-26,10.125,6/10/2018,76
674,2018-03-27,10.15,6/10/2018,75
678,2018-03-28,13.625,6/10/2018,74
682,2018-03-29,10.625,6/10/2018,73
686,2018-03-30,13.6,6/10/2018,72
690,2018-03-31,13.225,6/10/2018,71
694,2018-04-01,13,6/10/2018,70
698,2018-04-02,13.075,6/10/2018,69
702,2018-04-03,10.4,6/10/2018,68
706,2018-04-04,10.225,6/10/2018,67
710,2018-04-05,10.6,6/10/2018,66
714,2018-04-06,10.475,6/10/2018,65
718,2018-04-07,10.475,6/10/2018,64
722,2018-04-08,8.725,6/10/2018,63
726,2018-04-09,8,6/10/2018,62
730,2018-04-10,7.975,6/10/2018,61
734,2018-04-11,7.825,6/10/2018,60
738,2018-04-12,7.25,6/10/2018,59
742,2018-04-13,7.25,6/10/2018,58
746,2018-04-14,7.35,6/10/2018,57
750,2018-04-15,8.075,6/10/2018,56
754,2018-04-16,8.85,6/10/2018,55
758,2018-04-17,8.9,6/10/2018,54
762,2018-04-18,8.875,6/10/2018,53
766,2018-04-19,8.8,6/10/2018,52
770,2018-04-20,8.075,6/10/2018,51
774,2018-04-21,7.925,6/10/2018,50
778,2018-04-22,7.3,6/10/2018,49
782,2018-04-23,7.225,6/10/2018,48
786,2018-04-24,6.575,6/10/2018,47
790,2018-04-25,6.6,6/10/2018,46
794,2018-04-26,7.35,6/10/2018,45
798,2018-04-27,7.85,6/10/2018,44
802,2018-04-28,7.75,6/10/2018,43
806,2018-04-29,7.125,6/10/2018,42
810,2018-04-30,6.775,6/10/2018,41
814,2018-05-01,7.625,6/10/2018,40
818,2018-05-02,8.125,6/10/2018,39
822,2018-05-03,8.325,6/10/2018,38
826,2018-05-04,8.625,6/10/2018,37
830,2018-05-05,9.625,6/10/2018,36
834,2018-05-06,9.625,6/10/2018,35
838,2018-05-07,9.025,6/10/2018,34
842,2018-05-08,8.975,6/10/2018,33
846,2018-05-09,9.65,6/10/2018,32
850,2018-05-10,9.975,6/10/2018,31
854,2018-05-11,10.2,6/10/2018,30
858,2018-05-12,10.725,6/10/2018,29
861,2018-05-13,11.4,6/10/2018,28
865,2018-05-14,11.025,6/10/2018,27
869,2018-05-15,8.675,6/10/2018,26
873,2018-05-16,9.4,6/10/2018,25
877,2018-05-17,9.125,6/10/2018,24
881,2018-05-18,9.525,6/10/2018,23
885,2018-05-19,9.275,6/10/2018,22
889,2018-05-20,9.1,6/10/2018,21
893,2018-05-21,9,6/10/2018,20
897,2018-05-22,9.275,6/10/2018,19
901,2018-05-23,7.8,6/10/2018,18
905,2018-05-24,6.65,6/10/2018,17
909,2018-05-25,6.225,6/10/2018,16
913,2018-05-26,6.3,6/10/2018,15
917,2018-05-27,6.5,6/10/2018,14
921,2018-05-28,6.1,6/10/2018,13
925,2018-05-29,6.125,6/10/2018,12
929,2018-05-30,6.05,6/10/2018,11
933,2018-05-31,6.4,6/10/2018,10
937,2018-06-01,5.9,6/10/2018,9
941,2018-06-02,5.725,6/10/2018,8
945,2018-06-03,5.3,6/10/2018,7
948,2018-06-04,5.675,6/10/2018,6
